1407, 2000, 0.7035, 110227, 135296, 0.81471
1389, 2000, 0.6945, 110656, 135575, 0.816198
1386, 2000, 0.693, 109810, 134422, 0.816905
1379, 2000, 0.6895, 110348, 135084, 0.816884
1396, 2000, 0.698, 111072, 136042, 0.816454
1380, 2000, 0.69, 109858, 134165, 0.818828
1359, 2000, 0.6795, 109419, 133586, 0.81909
1390, 2000, 0.695, 111051, 135730, 0.818176
1391, 2000, 0.6955, 110761, 135505, 0.817394
1428, 2000, 0.714, 110111, 134721, 0.817326
1416, 2000, 0.708, 111033, 136348, 0.814335
1372, 2000, 0.686, 110032, 134451, 0.81838
1452, 2000, 0.726, 110166, 135260, 0.814476
1391, 2000, 0.6955, 111756, 136808, 0.816882
1415, 2000, 0.7075, 110053, 134763, 0.816641
1358, 2000, 0.679, 110474, 134785, 0.819631
1416, 2000, 0.708, 111668, 137422, 0.812592
1409, 2000, 0.7045, 110641, 135568, 0.816129
1367, 2000, 0.6835, 109661, 134159, 0.817396
1427, 2000, 0.7135, 111211, 136597, 0.814154
1398, 2000, 0.699, 109180, 133598, 0.817228
1406, 2000, 0.703, 110848, 136083, 0.814562
1365, 2000, 0.6825, 111814, 137200, 0.814971
1399, 2000, 0.6995, 110285, 134939, 0.817295
1400, 2000, 0.7, 110712, 135458, 0.817316
1367, 2000, 0.6835, 110792, 135262, 0.819092
1411, 2000, 0.7055, 111048, 135947, 0.816848
1418, 2000, 0.709, 111582, 136727, 0.816093
1387, 2000, 0.6935, 112266, 137920, 0.813994
1390, 2000, 0.695, 111035, 136389, 0.814105
1401, 2000, 0.7005, 110673, 135695, 0.815601
1408, 2000, 0.704, 110405, 135186, 0.81669
1391, 2000, 0.6955, 110150, 135185, 0.814809
1381, 2000, 0.6905, 110613, 135462, 0.816561
1455, 2000, 0.7275, 111045, 136776, 0.811875
1431, 2000, 0.7155, 110213, 135567, 0.812978
1403, 2000, 0.7015, 109426, 133584, 0.819155
1414, 2000, 0.707, 109633, 134221, 0.81681
1364, 2000, 0.682, 111204, 136367, 0.815476
1393, 2000, 0.6965, 110941, 135777, 0.817082
1411, 2000, 0.7055, 109707, 133948, 0.819027
1398, 2000, 0.699, 110690, 135595, 0.816328
1382, 2000, 0.691, 110505, 135411, 0.816071
1394, 2000, 0.697, 111257, 136157, 0.817123
1404, 2000, 0.702, 110427, 135046, 0.817699
1381, 2000, 0.6905, 111297, 136439, 0.815727
1430, 2000, 0.715, 110863, 135615, 0.817483
1405, 2000, 0.7025, 111378, 136571, 0.815532
1415, 2000, 0.7075, 109918, 134870, 0.814992
1388, 2000, 0.694, 110539, 135930, 0.813205
1383, 2000, 0.6915, 110700, 135510, 0.816914
1426, 2000, 0.713, 110535, 136333, 0.810772
1374, 2000, 0.687, 110928, 135602, 0.818041
1395, 2000, 0.6975, 111107, 136506, 0.813935
1414, 2000, 0.707, 110459, 135472, 0.815364
1414, 2000, 0.707, 111064, 135292, 0.820921
1413, 2000, 0.7065, 110778, 135689, 0.816411
1396, 2000, 0.698, 111702, 137196, 0.814178
1364, 2000, 0.682, 111091, 136281, 0.815161
1397, 2000, 0.6985, 110427, 135417, 0.815459
1404, 2000, 0.702, 111004, 135880, 0.816927
1407, 2000, 0.7035, 111061, 135767, 0.818026
1397, 2000, 0.6985, 110614, 135351, 0.817238
1400, 2000, 0.7, 111032, 136096, 0.815836
1383, 2000, 0.6915, 109660, 134221, 0.817011
1395, 2000, 0.6975, 110868, 135751, 0.816701
1391, 2000, 0.6955, 108622, 133064, 0.816314
1410, 2000, 0.705, 110138, 134750, 0.817351
1430, 2000, 0.715, 110133, 134932, 0.816211
1369, 2000, 0.6845, 110072, 134767, 0.816758
1387, 2000, 0.6935, 112790, 138248, 0.815853
1391, 2000, 0.6955, 110154, 134602, 0.818368
1364, 2000, 0.682, 110737, 135693, 0.816085
1381, 2000, 0.6905, 110879, 136057, 0.814945
1387, 2000, 0.6935, 110431, 135113, 0.817323
1338, 2000, 0.669, 110414, 135096, 0.8173
1401, 2000, 0.7005, 109081, 133752, 0.815547
1383, 2000, 0.6915, 109915, 134228, 0.818868
1416, 2000, 0.708, 110475, 135273, 0.816682
1390, 2000, 0.695, 110261, 134861, 0.81759
1419, 2000, 0.7095, 110861, 135990, 0.815214
1405, 2000, 0.7025, 110969, 136117, 0.815247
1401, 2000, 0.7005, 110694, 135501, 0.816924
1422, 2000, 0.711, 111012, 136178, 0.815198
1453, 2000, 0.7265, 111770, 137184, 0.814745
1434, 2000, 0.717, 109880, 134476, 0.817097
1418, 2000, 0.709, 110504, 135526, 0.815371
1377, 2000, 0.6885, 110585, 135067, 0.818742
1404, 2000, 0.702, 110807, 135778, 0.81609
1417, 2000, 0.7085, 110223, 134867, 0.817272
1453, 2000, 0.7265, 109632, 134188, 0.817003
1387, 2000, 0.6935, 109771, 134266, 0.817564
1385, 2000, 0.6925, 111744, 137179, 0.814585
1422, 2000, 0.711, 111149, 136326, 0.815318
1410, 2000, 0.705, 110502, 135127, 0.817764
1410, 2000, 0.705, 109912, 134706, 0.81594
1379, 2000, 0.6895, 112018, 137271, 0.816035
1427, 2000, 0.7135, 110538, 135865, 0.813587
1419, 2000, 0.7095, 110320, 135302, 0.815361
1380, 2000, 0.69, 111516, 136573, 0.81653
1384, 2000, 0.692, 110790, 135672, 0.816602
1419, 2000, 0.7095, 110688, 135595, 0.816313
1381, 2000, 0.6905, 111087, 136194, 0.815653
1404, 2000, 0.702, 109275, 134014, 0.8154
1420, 2000, 0.71, 109740, 134563, 0.815529
1422, 2000, 0.711, 111904, 136973, 0.816979
1413, 2000, 0.7065, 109624, 134243, 0.816609
1378, 2000, 0.689, 111487, 136644, 0.815894
1370, 2000, 0.685, 111276, 136100, 0.817605
1426, 2000, 0.713, 110554, 135427, 0.816336
1398, 2000, 0.699, 109239, 133698, 0.817058
1418, 2000, 0.709, 112013, 137185, 0.816511
1402, 2000, 0.701, 111136, 136597, 0.813605
1411, 2000, 0.7055, 112544, 138244, 0.814097
1393, 2000, 0.6965, 111057, 135593, 0.819047
1405, 2000, 0.7025, 111591, 136725, 0.816171
1410, 2000, 0.705, 109648, 134463, 0.815451
1412, 2000, 0.706, 108766, 132726, 0.819478
1406, 2000, 0.703, 111045, 136097, 0.815925
1394, 2000, 0.697, 111029, 136002, 0.816378
1427, 2000, 0.7135, 111081, 135865, 0.817584
1427, 2000, 0.7135, 110544, 135627, 0.815059
1404, 2000, 0.702, 111841, 137168, 0.815358
1419, 2000, 0.7095, 110752, 135370, 0.818143
1416, 2000, 0.708, 110487, 135238, 0.816982
1411, 2000, 0.7055, 110540, 135109, 0.818154
1424, 2000, 0.712, 110827, 136272, 0.813278
1427, 2000, 0.7135, 110543, 135488, 0.815888
1387, 2000, 0.6935, 109726, 134691, 0.81465
1201, 2000, 0.6005, 54301, 128073, 0.423985
1424, 2000, 0.712, 111023, 136280, 0.814668
1419, 2000, 0.7095, 111165, 136193, 0.816231
1434, 2000, 0.717, 110854, 135989, 0.815169
1412, 2000, 0.706, 109831, 134240, 0.818169
1433, 2000, 0.7165, 111087, 136521, 0.813699
1390, 2000, 0.695, 112339, 137757, 0.815487
1429, 2000, 0.7145, 110719, 135738, 0.815682
1433, 2000, 0.7165, 110391, 135705, 0.813463
1418, 2000, 0.709, 110439, 134936, 0.818455
1421, 2000, 0.7105, 110985, 136090, 0.815526
1408, 2000, 0.704, 111235, 136405, 0.815476
1400, 2000, 0.7, 111577, 136812, 0.81555
1397, 2000, 0.6985, 110716, 135375, 0.817847
1423, 2000, 0.7115, 110202, 134909, 0.816862
1404, 2000, 0.702, 110996, 135955, 0.816417
1421, 2000, 0.7105, 111469, 136642, 0.815774
1390, 2000, 0.695, 111208, 136336, 0.815691
1424, 2000, 0.712, 111319, 136773, 0.813896
1399, 2000, 0.6995, 111752, 137199, 0.814525
1435, 2000, 0.7175, 110851, 136002, 0.815069
1412, 2000, 0.706, 110891, 136136, 0.81456
1380, 2000, 0.69, 111864, 137011, 0.81646
1399, 2000, 0.6995, 111185, 136491, 0.814596
1386, 2000, 0.693, 110608, 134920, 0.819804
1405, 2000, 0.7025, 111458, 137031, 0.813378
1391, 2000, 0.6955, 111116, 136271, 0.815405
1395, 2000, 0.6975, 109954, 134535, 0.817289
1395, 2000, 0.6975, 109785, 134263, 0.817686
1452, 2000, 0.726, 109837, 134619, 0.81591
1402, 2000, 0.701, 110262, 135182, 0.815656
1422, 2000, 0.711, 111238, 136669, 0.813923
1443, 2000, 0.7215, 110795, 136361, 0.812512
1407, 2000, 0.7035, 110036, 134711, 0.81683
1373, 2000, 0.6865, 110479, 135041, 0.818115
1416, 2000, 0.708, 110137, 134562, 0.818485
1412, 2000, 0.706, 110196, 135194, 0.815095
1400, 2000, 0.7, 111180, 136365, 0.815312
1421, 2000, 0.7105, 109223, 133749, 0.816627
1364, 2000, 0.682, 111560, 136753, 0.815777
1406, 2000, 0.703, 111837, 137102, 0.815721
1409, 2000, 0.7045, 112355, 137863, 0.814976
1376, 2000, 0.688, 110068, 134342, 0.819312
1371, 2000, 0.6855, 108759, 133071, 0.817301
1384, 2000, 0.692, 111875, 137221, 0.815291
1441, 2000, 0.7205, 111198, 136414, 0.815151
1367, 2000, 0.6835, 110451, 135326, 0.816185
1408, 2000, 0.704, 110813, 135952, 0.815089
1358, 2000, 0.679, 110902, 136054, 0.815132
1426, 2000, 0.713, 110761, 136092, 0.813869
1406, 2000, 0.703, 110554, 135345, 0.816831
1390, 2000, 0.695, 110521, 135309, 0.816805
1369, 2000, 0.6845, 101997, 133201, 0.765737
1410, 2000, 0.705, 110582, 135081, 0.818635
1385, 2000, 0.6925, 111315, 136109, 0.817837
1419, 2000, 0.7095, 110685, 135593, 0.816303
1417, 2000, 0.7085, 109532, 133796, 0.818649
1397, 2000, 0.6985, 111971, 137101, 0.816704
1417, 2000, 0.7085, 109406, 134152, 0.815538
1414, 2000, 0.707, 110767, 135696, 0.816288
1369, 2000, 0.6845, 111408, 136482, 0.816283
1434, 2000, 0.717, 109989, 134751, 0.816239
1389, 2000, 0.6945, 110269, 135461, 0.814028
1404, 2000, 0.702, 112025, 138029, 0.811605
1391, 2000, 0.6955, 110611, 135304, 0.8175
1432, 2000, 0.716, 110754, 135856, 0.815231
1403, 2000, 0.7015, 110418, 135343, 0.815838
1399, 2000, 0.6995, 108914, 133159, 0.817924
1427, 2000, 0.7135, 109685, 134363, 0.816333
1358, 2000, 0.679, 110468, 135385, 0.815955
1413, 2000, 0.7065, 111561, 136976, 0.814457
1390, 2000, 0.695, 110955, 136260, 0.814289
1387, 2000, 0.6935, 111448, 136778, 0.814809
1410, 2000, 0.705, 110133, 135143, 0.814937
1397, 2000, 0.6985, 110747, 135570, 0.816899
1413, 2000, 0.7065, 111106, 136358, 0.814811
1395, 2000, 0.6975, 112072, 137259, 0.8165
1416, 2000, 0.708, 110675, 135854, 0.814661
1412, 2000, 0.706, 110882, 136252, 0.813801
1378, 2000, 0.689, 110554, 135290, 0.817163
1397, 2000, 0.6985, 110441, 135433, 0.815466
1434, 2000, 0.717, 111110, 136485, 0.814082
1378, 2000, 0.689, 111156, 136064, 0.816939
1428, 2000, 0.714, 111490, 136642, 0.815928
1416, 2000, 0.708, 110581, 135265, 0.817514
1416, 2000, 0.708, 110757, 135750, 0.815889
1420, 2000, 0.71, 111005, 136366, 0.814023
1371, 2000, 0.6855, 111470, 136769, 0.815024
1370, 2000, 0.685, 111387, 136319, 0.817105
1424, 2000, 0.712, 109483, 134015, 0.816946
1432, 2000, 0.716, 109861, 134622, 0.81607
1418, 2000, 0.709, 110277, 135277, 0.815194
1402, 2000, 0.701, 110180, 134603, 0.818555
1411, 2000, 0.7055, 110535, 135243, 0.817307
1365, 2000, 0.6825, 110421, 135584, 0.81441
1393, 2000, 0.6965, 111319, 136403, 0.816104
1384, 2000, 0.692, 111244, 136187, 0.816847
1438, 2000, 0.719, 110821, 136061, 0.814495
1405, 2000, 0.7025, 110029, 134811, 0.816172
1377, 2000, 0.6885, 110685, 135227, 0.818513
1429, 2000, 0.7145, 110138, 134986, 0.815922
1441, 2000, 0.7205, 109983, 134956, 0.814955
1391, 2000, 0.6955, 110348, 135080, 0.816908
1415, 2000, 0.7075, 110888, 136135, 0.814544
1391, 2000, 0.6955, 111346, 136562, 0.815351
1417, 2000, 0.7085, 109799, 134414, 0.816872
1389, 2000, 0.6945, 110780, 135570, 0.817142
1372, 2000, 0.686, 110347, 134979, 0.817512
1415, 2000, 0.7075, 111180, 136636, 0.813695
1369, 2000, 0.6845, 111199, 136201, 0.816433
1378, 2000, 0.689, 111029, 135924, 0.816846
1385, 2000, 0.6925, 110155, 134648, 0.818096
1424, 2000, 0.712, 110028, 134826, 0.816074
1420, 2000, 0.71, 111346, 136500, 0.815722
1404, 2000, 0.702, 110405, 134897, 0.818439
1404, 2000, 0.702, 110176, 135063, 0.815738
1416, 2000, 0.708, 111207, 136650, 0.813809
1407, 2000, 0.7035, 111154, 136187, 0.816187
1402, 2000, 0.701, 112016, 137369, 0.815439
1419, 2000, 0.7095, 110071, 134791, 0.816605
1426, 2000, 0.713, 109464, 134422, 0.814331
1415, 2000, 0.7075, 111118, 136291, 0.8153
1392, 2000, 0.696, 110878, 135529, 0.818113
1405, 2000, 0.7025, 111377, 136607, 0.81531
1416, 2000, 0.708, 110881, 136077, 0.81484
1364, 2000, 0.682, 110459, 135146, 0.817331
1393, 2000, 0.6965, 110275, 135239, 0.815408
1428, 2000, 0.714, 110234, 135001, 0.816542
1392, 2000, 0.696, 110261, 134820, 0.817839
1453, 2000, 0.7265, 110611, 135660, 0.815355
1422, 2000, 0.711, 110165, 134829, 0.817072
1405, 2000, 0.7025, 111268, 136116, 0.81745
1423, 2000, 0.7115, 110413, 135365, 0.815669
1399, 2000, 0.6995, 111235, 135976, 0.818049
1398, 2000, 0.699, 111978, 137348, 0.815287
1399, 2000, 0.6995, 110953, 135942, 0.816179
1417, 2000, 0.7085, 111141, 136882, 0.811948
1418, 2000, 0.709, 111253, 136306, 0.8162
1431, 2000, 0.7155, 109711, 134521, 0.815568
1409, 2000, 0.7045, 110776, 135655, 0.816601
1399, 2000, 0.6995, 111538, 136825, 0.815187
1361, 2000, 0.6805, 111215, 136201, 0.816551
1387, 2000, 0.6935, 110792, 135280, 0.818983
1431, 2000, 0.7155, 109190, 133605, 0.81726
1420, 2000, 0.71, 111335, 136685, 0.814537
1451, 2000, 0.7255, 109833, 134541, 0.816353
1386, 2000, 0.693, 111738, 137118, 0.814904
1407, 2000, 0.7035, 110196, 135458, 0.813507
1376, 2000, 0.688, 110384, 135115, 0.816963
1403, 2000, 0.7015, 110210, 134431, 0.819826
1414, 2000, 0.707, 110402, 135097, 0.817205
1393, 2000, 0.6965, 109305, 133460, 0.819009
1451, 2000, 0.7255, 109969, 134596, 0.81703
1403, 2000, 0.7015, 110753, 135179, 0.819306
1405, 2000, 0.7025, 110291, 134663, 0.819015
1405, 2000, 0.7025, 110204, 134894, 0.816967
1371, 2000, 0.6855, 112663, 137920, 0.816872
1396, 2000, 0.698, 110458, 135019, 0.818092
1429, 2000, 0.7145, 111028, 136046, 0.816106
1400, 2000, 0.7, 109421, 133893, 0.817227
1384, 2000, 0.692, 111952, 136804, 0.818339
1454, 2000, 0.727, 110354, 135105, 0.816802
1423, 2000, 0.7115, 110101, 134559, 0.818236
1386, 2000, 0.693, 110733, 135634, 0.81641
1396, 2000, 0.698, 109347, 133535, 0.818864
1424, 2000, 0.712, 110201, 134927, 0.816745
1394, 2000, 0.697, 110330, 135149, 0.816358
1373, 2000, 0.6865, 112442, 137777, 0.816116
1426, 2000, 0.713, 110323, 134692, 0.819076
1453, 2000, 0.7265, 109430, 134162, 0.815656
1448, 2000, 0.724, 110470, 135705, 0.814045
1392, 2000, 0.696, 110720, 135348, 0.818039
1414, 2000, 0.707, 110689, 135693, 0.815731
1398, 2000, 0.699, 110166, 134911, 0.816583
1421, 2000, 0.7105, 110495, 135547, 0.815179
1368, 2000, 0.684, 109415, 133711, 0.818295
1377, 2000, 0.6885, 110932, 136008, 0.815628
